score_cut,breadth_cut,spread_cut,hold_min,tp_bp,sl_bp,pre_trades,commission_bp,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_net,pre_mean,robust_day_10bp,robust_ticker_10bp
1.75,0.65,1.5,90.0,20.0,35.0,64,0,54.18477535478965,33.67234851860806,-248.34300373855962,6.759539635900303,-4.658782849225162,3,5,-158.3851230784868,-2.4747675481013562,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,2,26.18477535478965,11.67234851860806,-288.3430037385596,-7.240460364099697,-28.65878284922516,2,5,-286.3851230784868,-4.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,4,-1.8152246452103498,-10.32765148139194,-328.3430037385596,-21.240460364099697,-52.65878284922516,0,5,-414.3851230784868,-6.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,6,-29.81522464521035,-32.32765148139194,-368.3430037385596,-35.2404603640997,-76.65878284922516,0,5,-542.3851230784868,-8.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,8,-57.81522464521035,-54.32765148139194,-408.3430037385596,-49.2404603640997,-100.65878284922516,0,5,-670.3851230784868,-10.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,10,-85.81522464521035,-76.32765148139194,-448.3430037385596,-63.2404603640997,-124.65878284922516,0,5,-798.3851230784868,-12.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,35.0,64,12,-113.81522464521035,-98.32765148139194,-488.3430037385596,-77.2404603640997,-148.65878284922516,0,5,-926.3851230784868,-14.474767548101356,-856.9922975302021,-848.7511182460377
1.75,0.65,1.5,90.0,20.0,50.0,64,0,-4.28046539201182,70.37590775522517,-143.73073655417994,4.703004339654072,-34.61705385059042,2,5,-107.5493437019029,-1.6804584953422328,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,2,-32.28046539201182,48.37590775522518,-183.73073655417994,-9.296995660345928,-58.61705385059042,1,5,-235.5493437019029,-3.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,4,-60.28046539201182,26.375907755225178,-223.73073655417994,-23.296995660345928,-82.61705385059042,1,5,-363.5493437019029,-5.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,6,-88.28046539201182,4.375907755225178,-263.73073655417994,-37.29699566034593,-106.61705385059042,1,5,-491.5493437019029,-7.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,8,-116.28046539201182,-17.624092244774822,-303.73073655417994,-51.29699566034593,-130.61705385059042,0,5,-619.5493437019029,-9.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,10,-144.28046539201182,-39.62409224477482,-343.73073655417994,-65.29699566034593,-154.61705385059042,0,5,-747.5493437019029,-11.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,20.0,50.0,64,12,-172.28046539201182,-61.62409224477482,-383.73073655417994,-79.29699566034593,-178.61705385059042,0,5,-875.5493437019029,-13.680458495342233,-793.5646327329777,-797.9153388694538
1.75,0.65,1.5,90.0,30.0,15.0,67,0,-118.41982592067188,-16.853533129914723,-62.14248018160521,65.77028892807678,108.73652233479842,2,5,-22.909027969316526,-0.3419257905868138,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,2,-146.41982592067188,-38.85353312991472,-106.14248018160521,51.77028892807679,82.73652233479842,2,5,-156.90902796931653,-2.3419257905868136,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,4,-174.41982592067188,-60.85353312991472,-150.1424801816052,37.77028892807679,56.736522334798416,2,5,-290.9090279693165,-4.341925790586814,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,6,-202.41982592067188,-82.85353312991472,-194.1424801816052,23.770288928076788,30.736522334798416,2,5,-424.9090279693165,-6.341925790586814,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,8,-230.41982592067188,-104.85353312991472,-238.1424801816052,9.770288928076788,4.736522334798416,2,5,-558.9090279693165,-8.341925790586814,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,10,-258.4198259206719,-126.85353312991472,-282.1424801816052,-4.229711071923212,-21.263477665201584,0,5,-692.9090279693165,-10.341925790586814,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,15.0,67,12,-286.4198259206719,-148.85353312991472,-326.1424801816052,-18.229711071923212,-47.263477665201584,0,5,-826.9090279693165,-12.341925790586814,-739.4987123638139,-739.3038942795222
1.75,0.65,1.5,90.0,30.0,25.0,64,0,-11.314421289207445,-43.27242578813363,-450.0955954350918,109.10059174400666,124.96881744798819,2,5,-270.6130333204378,-4.228328645631841,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,2,-39.314421289207445,-65.27242578813363,-490.0955954350918,95.10059174400666,100.96881744798819,2,5,-398.6130333204378,-6.228328645631841,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,4,-67.31442128920744,-87.27242578813363,-530.0955954350918,81.10059174400666,76.96881744798819,2,5,-526.6130333204378,-8.22832864563184,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,6,-95.31442128920744,-109.27242578813363,-570.0955954350918,67.10059174400666,52.968817447988194,2,5,-654.6130333204378,-10.22832864563184,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,8,-123.31442128920744,-131.27242578813363,-610.0955954350918,53.10059174400666,28.968817447988194,2,5,-782.6130333204378,-12.22832864563184,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,10,-151.31442128920744,-153.27242578813363,-650.0955954350918,39.10059174400666,4.968817447988194,2,5,-910.6130333204378,-14.22832864563184,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,25.0,64,12,-179.31442128920744,-175.27242578813363,-690.0955954350918,25.100591744006657,-19.031182552011806,1,5,-1038.6130333204378,-16.22832864563184,-957.2027177149351,-957.0078996306436
1.75,0.65,1.5,90.0,30.0,35.0,64,0,-113.35392849749641,4.352709422915353,-253.51370441294966,66.04889616652615,84.22855953237459,3,5,-212.23746778862994,-3.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,2,-141.3539284974964,-17.647290577084647,-293.51370441294966,52.048896166526156,60.2285595323746,2,5,-340.23746778862994,-5.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,4,-169.3539284974964,-39.64729057708465,-333.51370441294966,38.048896166526156,36.2285595323746,2,5,-468.23746778862994,-7.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,6,-197.3539284974964,-61.64729057708465,-373.51370441294966,24.048896166526156,12.228559532374597,2,5,-596.2374677886299,-9.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,8,-225.3539284974964,-83.64729057708465,-413.51370441294966,10.048896166526156,-11.771440467625403,1,5,-724.2374677886299,-11.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,10,-253.3539284974964,-105.64729057708465,-453.51370441294966,-3.951103833473845,-35.7714404676254,0,5,-852.2374677886299,-13.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,35.0,64,12,-281.35392849749644,-127.64729057708465,-493.51370441294966,-17.951103833473844,-59.7714404676254,0,5,-980.2374677886299,-15.316210434197343,-934.4146678057928,-951.681783820488
1.75,0.65,1.5,90.0,30.0,50.0,64,0,-219.25841492034402,53.96316936474351,-148.90160240853123,63.99236087027993,54.27028853100933,3,5,-195.93419856284243,-3.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,2,-247.25841492034402,31.963169364743507,-188.90160240853123,49.99236087027993,30.270288531009328,3,5,-323.9341985628424,-5.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,4,-275.258414920344,9.963169364743507,-228.90160240853123,35.99236087027993,6.270288531009328,3,5,-451.9341985628424,-7.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,6,-303.258414920344,-12.036830635256493,-268.90160240853123,21.99236087027993,-17.729711468990672,1,5,-579.9341985628424,-9.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,8,-331.258414920344,-34.03683063525649,-308.90160240853123,7.992360870279931,-41.72971146899067,1,5,-707.9341985628424,-11.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,10,-359.258414920344,-56.03683063525649,-348.90160240853123,-6.007639129720069,-65.72971146899067,0,5,-835.9341985628424,-13.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,30.0,50.0,64,12,-387.258414920344,-78.03683063525649,-388.90160240853123,-20.00763912972007,-89.72971146899067,0,5,-963.9341985628424,-15.061471852544413,-918.1113985800054,-935.3785145947004
1.75,0.65,1.5,90.0,40.0,15.0,67,0,-137.32064320983972,-29.982208783739964,-235.27275162656406,93.73414930308599,29.648011638893834,2,5,-279.1934426781638,-4.167066308629311,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,2,-165.32064320983972,-51.982208783739964,-279.27275162656406,79.73414930308599,3.648011638893834,2,5,-413.1934426781638,-6.167066308629311,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,4,-193.32064320983972,-73.98220878373996,-323.27275162656406,65.73414930308599,-22.351988361106166,1,5,-547.1934426781638,-8.16706630862931,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,6,-221.32064320983972,-95.98220878373996,-367.27275162656406,51.734149303085985,-48.351988361106166,1,5,-681.1934426781638,-10.16706630862931,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,8,-249.32064320983972,-117.98220878373996,-411.27275162656406,37.734149303085985,-74.35198836110617,1,5,-815.1934426781638,-12.16706630862931,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,10,-277.3206432098397,-139.98220878373996,-455.27275162656406,23.734149303085985,-100.35198836110617,1,5,-949.1934426781638,-14.16706630862931,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,15.0,67,12,-305.3206432098397,-161.98220878373996,-499.27275162656406,9.734149303085985,-126.35198836110617,1,5,-1083.1934426781638,-16.167066308629312,-1025.3293760790723,-1000.8300799787283
1.75,0.65,1.5,90.0,40.0,25.0,64,0,-89.69077585486224,-56.40110144195887,-616.3595907910936,137.06445211901587,124.82277337719208,2,5,-500.56424259170694,-7.821316290495421,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,2,-117.69077585486224,-78.40110144195887,-656.3595907910936,123.06445211901587,100.82277337719208,2,5,-628.5642425917069,-9.821316290495421,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,4,-145.69077585486224,-100.40110144195887,-696.3595907910936,109.06445211901587,76.82277337719208,2,5,-756.5642425917069,-11.821316290495421,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,6,-173.69077585486224,-122.40110144195887,-736.3595907910936,95.06445211901587,52.82277337719208,2,5,-884.5642425917069,-13.821316290495421,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,8,-201.69077585486224,-144.40110144195887,-776.3595907910936,81.06445211901587,28.822773377192075,2,5,-1012.5642425917069,-15.821316290495421,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,10,-229.69077585486224,-166.40110144195887,-816.3595907910936,67.06445211901587,4.822773377192075,2,5,-1140.564242591707,-17.82131629049542,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,25.0,64,12,-257.69077585486224,-188.40110144195887,-856.3595907910936,53.06445211901587,-19.177226622807925,1,5,-1268.564242591707,-19.82131629049542,-1216.7001759926154,-1228.1751948169842
1.75,0.65,1.5,90.0,40.0,35.0,64,0,-214.96239074390274,17.395068156813565,-441.51219262380516,94.01275654153537,68.45607955651786,3,5,-476.6106791128411,-7.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,2,-242.96239074390274,-4.604931843186435,-481.51219262380516,80.01275654153537,44.456079556517864,2,5,-604.6106791128411,-9.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,4,-270.96239074390274,-26.604931843186435,-521.5121926238052,66.01275654153537,20.456079556517864,2,5,-732.6106791128411,-11.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,6,-298.96239074390274,-48.604931843186435,-561.5121926238052,52.01275654153536,-3.5439204434821363,1,5,-860.6106791128411,-13.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,8,-326.96239074390274,-70.60493184318644,-601.5121926238052,38.01275654153536,-27.543920443482136,1,5,-988.6106791128411,-15.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,10,-354.96239074390274,-92.60493184318644,-641.5121926238052,24.01275654153536,-51.543920443482136,1,5,-1116.6106791128411,-17.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,35.0,64,12,-382.96239074390274,-114.60493184318644,-681.5121926238052,10.01275654153536,-75.54392044348214,1,5,-1244.6106791128411,-19.447041861138143,-1192.7466125137496,-1273.9910319351882
1.75,0.65,1.5,90.0,40.0,50.0,64,0,-354.0482613229973,81.14015122764562,-165.1645018189633,91.95622124528913,85.16799078659116,3,5,-260.9483998824346,-4.077318748163041,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,2,-382.0482613229973,59.14015122764562,-205.1645018189633,77.95622124528913,61.16799078659116,3,5,-388.9483998824346,-6.077318748163041,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,4,-410.0482613229973,37.14015122764562,-245.1645018189633,63.95622124528912,37.16799078659116,3,5,-516.9483998824346,-8.07731874816304,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,6,-438.0482613229973,15.140151227645617,-285.1645018189633,49.95622124528912,13.167990786591162,3,5,-644.9483998824346,-10.07731874816304,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,8,-466.0482613229973,-6.859848772354383,-325.1645018189633,35.95622124528912,-10.832009213408838,1,5,-772.9483998824346,-12.07731874816304,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,10,-494.0482613229973,-28.859848772354383,-365.1645018189633,21.95622124528912,-34.83200921340884,1,5,-900.9483998824346,-14.07731874816304,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,40.0,50.0,64,12,-522.0482613229973,-50.85984877235438,-405.1645018189633,7.956221245289122,-58.83200921340884,1,5,-1028.9483998824346,-16.07731874816304,-1025.721557920178,-1058.3287527047817
1.75,0.65,1.5,90.0,60.0,15.0,65,0,-144.79678175862244,10.597564514851484,-300.46763842337623,163.17439804727775,59.11252621631331,3,5,-212.37993140355616,-3.2673835600547103,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,2,-170.79678175862244,-9.402435485148516,-344.46763842337623,149.17439804727775,33.11252621631331,2,5,-342.37993140355616,-5.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,4,-196.79678175862244,-29.402435485148516,-388.46763842337623,135.17439804727775,7.112526216313313,2,5,-472.37993140355616,-7.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,6,-222.79678175862244,-49.402435485148516,-432.46763842337623,121.17439804727776,-18.887473783686687,1,5,-602.3799314035562,-9.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,8,-248.79678175862244,-69.40243548514852,-476.46763842337623,107.17439804727776,-44.88747378368669,1,5,-732.3799314035562,-11.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,10,-274.79678175862244,-89.40243548514852,-520.4676384233762,93.17439804727776,-70.88747378368669,1,5,-862.3799314035562,-13.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,15.0,65,12,-300.79678175862244,-109.40243548514852,-564.4676384233762,79.17439804727776,-96.88747378368669,1,5,-992.3799314035562,-15.26738356005471,-998.8700591619096,-914.0165687041208
1.75,0.65,1.5,90.0,60.0,25.0,62,0,-60.050855053649485,-15.821328143367438,-633.7802722458209,178.09882083853267,243.06381325987232,2,5,-288.4898213444328,-4.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,2,-86.05085505364949,-35.82132814336744,-673.7802722458209,164.09882083853267,219.06381325987232,2,5,-412.4898213444328,-6.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,4,-112.05085505364949,-55.82132814336744,-713.7802722458209,150.09882083853267,195.06381325987232,2,5,-536.4898213444328,-8.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,6,-138.05085505364949,-75.82132814336744,-753.7802722458209,136.09882083853267,171.06381325987232,2,5,-660.4898213444328,-10.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,8,-164.05085505364949,-95.82132814336744,-793.7802722458209,122.09882083853267,147.06381325987232,2,5,-784.4898213444328,-12.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,10,-190.05085505364949,-115.82132814336744,-833.7802722458209,108.09882083853267,123.06381325987232,2,5,-908.4898213444328,-14.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,25.0,62,12,-216.05085505364949,-135.82132814336745,-873.7802722458209,94.09882083853267,99.06381325987232,2,5,-1032.4898213444328,-16.653061634587626,-1038.8545461117426,-960.1264586449976
1.75,0.65,1.5,90.0,60.0,35.0,62,0,-172.4602330566736,49.34956676363534,-438.7679985132652,135.04712526105217,186.6971194391981,3,5,-240.13442010605286,-3.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,2,-198.4602330566736,29.349566763635337,-478.7679985132652,121.04712526105217,162.6971194391981,3,5,-364.13442010605286,-5.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,4,-224.4602330566736,9.349566763635337,-518.7679985132652,107.04712526105217,138.6971194391981,3,5,-488.13442010605286,-7.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,6,-250.4602330566736,-10.650433236364663,-558.7679985132652,93.04712526105217,114.69711943919812,2,5,-612.1344201060529,-9.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,8,-276.4602330566736,-30.650433236364663,-598.7679985132652,79.04712526105217,90.69711943919812,2,5,-736.1344201060529,-11.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,10,-302.4602330566736,-50.65043323636466,-638.7679985132652,65.04712526105217,66.69711943919812,2,5,-860.1344201060529,-13.873135808162143,-991.449803662641,-992.059183056961
1.75,0.65,1.5,90.0,60.0,35.0,62,12,-328.4602330566736,-70.65043323636466,-678.7679985132652,51.04712526105217,42.69711943919812,2,5,-984.1344201060529,-15.873135808162143,-991.449803662641,-992.059183056961
